capture_id,video_id,sport_event_id,video_time_s,frame_path,review_status,matched_throw_event_id,mapped_capture_time_utc,roi_present,valid_face,detector_confidence,player_name,segment_label,wedge_number_label,coarse_wedge_area_label,resulting_score,is_bust,entered_modeling,candidate_throw_event_ids,resolution_reason,gaze_error
1759,1,sr:sport_event:66098028,2742.906842,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-50f3d0ad104645d1ac52744777534beb.png,verified,2231841244,2026-01-02T22:14:37.906842Z,False,True,1.0,"Anderson, Gary",S20,20,20,20,False,True,,,
1758,1,sr:sport_event:66098028,2740.365295,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f50176dad6f44d5ab5a5b47b4c23d0ae.png,verified,2231841220,2026-01-02T22:14:35.365295Z,False,True,1.0,"Anderson, Gary",T20,20,20,60,False,True,,,
1757,1,sr:sport_event:66098028,2733.22095,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-750bfb945ca14bf797d2a045974f40e8.png,verified,2231841158,2026-01-02T22:14:28.220950Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1756,1,sr:sport_event:66098028,2730.791841,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f12774bed8c0484aa3b7322ec66284fc.png,verified,2231841148,2026-01-02T22:14:25.791841Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1755,1,sr:sport_event:66098028,2724.024668,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-06b657780bdc4fc6bac61054fb5cf79d.png,verified,2231841094,2026-01-02T22:14:19.024668Z,False,True,1.0,"Anderson, Gary",T20,20,20,60,False,True,,,
1754,1,sr:sport_event:66098028,2721.727472,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-a0c74d897c03468fb6c0a0c0be478df3.png,verified,2231841072,2026-01-02T22:14:16.727472Z,False,True,1.0,"Anderson, Gary",T1,1,20,3,False,True,,,
1753,1,sr:sport_event:66098028,2719.198022,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-2e2afbd492b944c8b6470dafc1788143.png,verified,2231841054,2026-01-02T22:14:14.198022Z,False,True,1.0,"Anderson, Gary",T20,20,20,60,False,True,,,
1752,1,sr:sport_event:66098028,2712.558497,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-93d6a767fcc840e6ae5d386f6701cfd8.png,verified,2231840996,2026-01-02T22:14:07.558497Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1751,1,sr:sport_event:66098028,2710.402281,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-c043a8f897a24adaa279ef2045c9e770.png,verified,2231840972,2026-01-02T22:14:05.402281Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1750,1,sr:sport_event:66098028,2695.201647,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-dab2a5a957b242af8cc482a15c5084d3.png,verified,2231840860,2026-01-02T22:13:50.201647Z,False,True,1.0,"Anderson, Gary",S50,BULL,BULL,50,False,True,,,
1749,1,sr:sport_event:66098028,2692.752581,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-8feb10aa9d4243cea9b51c11422ebb47.png,verified,2231840846,2026-01-02T22:13:47.752581Z,False,True,1.0,"Anderson, Gary",S12,12,OTHER,12,False,True,,,
1748,1,sr:sport_event:66098028,2689.785592,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-d7cdf62320614991bc2baa3255eaf402.png,verified,2231840834,2026-01-02T22:13:44.785592Z,False,True,1.0,"Anderson, Gary",S19,19,19,19,False,True,,,
1747,1,sr:sport_event:66098028,2682.872404,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-5d93f7833cb14717b4484cab71be5a60.png,verified,2231840786,2026-01-02T22:13:37.872404Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1746,1,sr:sport_event:66098028,2680.371121,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-82b43c5881c0407e9513e428b663e769.png,verified,2231840772,2026-01-02T22:13:35.371121Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1745,1,sr:sport_event:66098028,2673.451813,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ae04c3f522bf44dda06c3f7faaa7746a.png,verified,2231840724,2026-01-02T22:13:28.451813Z,False,True,1.0,"Anderson, Gary",S20,20,20,20,False,True,,,
1744,1,sr:sport_event:66098028,2671.181958,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-4c24ade283f84f5d8c7ec710d5981675.png,verified,2231840688,2026-01-02T22:13:26.181958Z,False,True,1.0,"Anderson, Gary",S20,20,20,20,False,True,,,
1743,1,sr:sport_event:66098028,2668.819359,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-64721a2211744c8e99519a0a883a197d.png,verified,2231840668,2026-01-02T22:13:23.819359Z,False,True,1.0,"Anderson, Gary",T20,20,20,60,False,True,,,
1742,1,sr:sport_event:66098028,2661.748381,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-3424b6d1ab7f44c08505d579e5e92721.png,verified,2231840620,2026-01-02T22:13:16.748381Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1741,1,sr:sport_event:66098028,2659.503296,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-c8a14444a07e4a26ad41d9a048470071.png,verified,2231840618,2026-01-02T22:13:14.503296Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1740,1,sr:sport_event:66098028,2657.192298,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-dab1a76436b844869c528a8a3a59ba1f.png,verified,2231840606,2026-01-02T22:13:12.192298Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1739,1,sr:sport_event:66098028,2647.910682,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f7f069438a4d44a6b795a3eb1ba983a0.png,verified,2231840542,2026-01-02T22:13:02.910682Z,False,True,1.0,"Anderson, Gary",S20,20,20,20,False,True,,,
1738,1,sr:sport_event:66098028,2645.429807,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-7368d45ba8fb46698370ee8840a045b0.png,verified,2231840524,2026-01-02T22:13:00.429807Z,False,True,1.0,"Anderson, Gary",T20,20,20,60,False,True,,,
1737,1,sr:sport_event:66098028,2635.255979,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-238aaab2f002407489495f861cfb6b3a.png,verified,2231840452,2026-01-02T22:12:50.255979Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1736,1,sr:sport_event:66098028,2626.558155,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-39a6f86e034844c8a86208f189da327d.png,verified,2231840396,2026-01-02T22:12:41.558155Z,False,True,1.0,"Anderson, Gary",T20,20,20,60,False,True,,,
1735,1,sr:sport_event:66098028,2623.749628,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-036b6e264bfd477a91b46e276b132dd2.png,verified,2231840382,2026-01-02T22:12:38.749628Z,False,True,1.0,"Anderson, Gary",T20,20,20,60,False,True,,,
1734,1,sr:sport_event:66098028,2614.291862,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-c26e21700e9646c6b2963aed8d72cfd1.png,verified,2231840276,2026-01-02T22:12:29.291862Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1733,1,sr:sport_event:66098028,2611.744808,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-a64c53cea5274d7e8851f17be21b8c31.png,verified,2231840244,2026-01-02T22:12:26.744808Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1732,1,sr:sport_event:66098028,2600.446945,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-6f7c877abb144eb8aa276c58b951ed2a.png,verified,2231840172,2026-01-02T22:12:15.446945Z,False,True,1.0,"Anderson, Gary",D20,20,20,40,False,True,,,
1731,1,sr:sport_event:66098028,2597.430625,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-d79b89f702394de2a1d0810d41a6f83f.png,verified,2231840144,2026-01-02T22:12:12.430625Z,False,True,1.0,"Anderson, Gary",S8,8,16,8,False,True,,,
1730,1,sr:sport_event:66098028,2593.101725,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-bfe53556ecef4239981374be5c56dcd5.png,verified,2231840112,2026-01-02T22:12:08.101725Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1729,1,sr:sport_event:66098028,2590.977662,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-5a515d68e4b146c8bf7dbdbee2254d80.png,verified,2231840100,2026-01-02T22:12:05.977662Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1728,1,sr:sport_event:66098028,2588.903869,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-56714eecf4cd4caebb46622cbbdf697c.png,verified,2231840084,2026-01-02T22:12:03.903869Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1727,1,sr:sport_event:66098028,2579.105017,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-5d845a0db0a7498e91d078a8163a448b.png,verified,2231840022,2026-01-02T22:11:54.105017Z,False,True,1.0,"Anderson, Gary",S20,20,20,20,False,True,,,
1726,1,sr:sport_event:66098028,2576.58695,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-eb3bed61aac949dfa226ba0eac9dfe45.png,verified,2231840014,2026-01-02T22:11:51.586950Z,False,True,1.0,"Anderson, Gary",T20,20,20,60,False,True,,,
1725,1,sr:sport_event:66098028,2572.556612,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-3af7af9dae1f44c7bb89b11f6b62bacf.png,verified,2231839980,2026-01-02T22:11:47.556612Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1724,1,sr:sport_event:66098028,2570.347197,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-1595d80d701f47379bdb4fa470785848.png,verified,2231839968,2026-01-02T22:11:45.347197Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1723,1,sr:sport_event:66098028,2562.837528,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-059b18618b064fa0b28cdc1614e8fa6c.png,verified,2231839940,2026-01-02T22:11:37.837528Z,False,True,1.0,"Anderson, Gary",S18,18,18,18,False,True,,,
1722,1,sr:sport_event:66098028,2560.91677,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-ab9d316310c14dd4b0f49c0338193891.png,verified,2231839918,2026-01-02T22:11:35.916770Z,False,True,1.0,"Anderson, Gary",S20,20,20,20,False,True,,,
1721,1,sr:sport_event:66098028,2557.829051,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-497b65f76f73455a9acbf3966211a441.png,verified,2231839896,2026-01-02T22:11:32.829051Z,False,True,1.0,"Anderson, Gary",S20,20,20,20,False,True,,,
1720,1,sr:sport_event:66098028,2551.561938,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-c7748459c46a48edb622b9e06ad7b92b.png,verified,2231839834,2026-01-02T22:11:26.561938Z,False,True,1.0,"van Veen, Gian",T19,19,19,57,False,True,,,
1719,1,sr:sport_event:66098028,2538.509473,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-4eedf5478a974843be9e6d8dc8b551d4.png,verified,2231839748,2026-01-02T22:11:13.509473Z,False,True,1.0,"Anderson, Gary",S1,1,20,1,False,True,,,
1718,1,sr:sport_event:66098028,2531.576813,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-e758984931f14e9d943525e93abc95d9.png,verified,2231839710,2026-01-02T22:11:06.576813Z,False,True,1.0,"van Veen, Gian",S19,19,19,19,False,True,,,
1717,1,sr:sport_event:66098028,2529.390782,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-632df8511ed845d3adaea2b6e77b7d07.png,verified,2231839694,2026-01-02T22:11:04.390782Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1716,1,sr:sport_event:66098028,2524.150087,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-eadce9190ad44307a37c90dcd5c61787.png,verified,2231839650,2026-01-02T22:10:59.150087Z,False,True,1.0,"Anderson, Gary",T20,20,20,60,False,True,,,
1715,1,sr:sport_event:66098028,2522.264062,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f2c511b7364b41cb9cf2bb2c8e45c768.png,verified,2231839638,2026-01-02T22:10:57.264062Z,False,True,1.0,"Anderson, Gary",T20,20,20,60,False,True,,,
1714,1,sr:sport_event:66098028,2509.375371,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-c7933f0f8eda4212bb871a162d085495.png,verified,2231839522,2026-01-02T22:10:44.375371Z,False,True,1.0,"van Veen, Gian",D8,8,16,16,False,True,,,
1713,1,sr:sport_event:66098028,2504.600745,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-9f98cf84604041fba8340d75d890ae41.png,verified,2231839480,2026-01-02T22:10:39.600745Z,False,True,1.0,"Anderson, Gary",T19,19,19,57,False,True,,,
1712,1,sr:sport_event:66098028,2502.147457,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-aabfc00ef4184b0c8f90e45c5be53e04.png,verified,2231839428,2026-01-02T22:10:37.147457Z,False,True,1.0,"Anderson, Gary",S20,20,20,20,False,True,,,
1711,1,sr:sport_event:66098028,2495.449292,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f27f7dd553944eeba6ebc8b591c12911.png,verified,2231839394,2026-01-02T22:10:30.449292Z,False,True,1.0,"van Veen, Gian",S16,16,16,16,False,True,,,
1710,1,sr:sport_event:66098028,2492.845768,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-0e32604f731e4fb89c25af3f43984a86.png,verified,2231839370,2026-01-02T22:10:27.845768Z,False,True,1.0,"van Veen, Gian",T16,16,16,48,False,True,,,
1709,1,sr:sport_event:66098028,2490.842585,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-d9092ff6e16e4053ad857ae08584b6dc.png,verified,2231839350,2026-01-02T22:10:25.842585Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1708,1,sr:sport_event:66098028,2485.505007,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-fc5530bc65d945078c1471bd9e624f64.png,verified,2231839314,2026-01-02T22:10:20.505007Z,False,True,1.0,"Anderson, Gary",S15,15,OTHER,15,False,True,,,
1707,1,sr:sport_event:66098028,2480.70831,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f0f519398d6e4dfbb0b299ad15c11aec.png,verified,2231839290,2026-01-02T22:10:15.708310Z,False,True,1.0,"Anderson, Gary",S20,20,20,20,False,True,,,
1706,1,sr:sport_event:66098028,2478.718549,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-7eda75f6b5264e0d8a3280a68ef739f0.png,verified,2231839266,2026-01-02T22:10:13.718549Z,False,True,1.0,"Anderson, Gary",S5,5,20,5,False,True,,,
1705,1,sr:sport_event:66098028,2474.165352,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-6c8ef05b94e0450b8f4e9f0acbc5309b.png,verified,2231839234,2026-01-02T22:10:09.165352Z,False,True,1.0,"van Veen, Gian",S7,7,19,7,False,True,,,
1704,1,sr:sport_event:66098028,2471.374821,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-96e3233271ce4485accce098ee59fa3e.png,verified,2231839218,2026-01-02T22:10:06.374821Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1703,1,sr:sport_event:66098028,2468.826691,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-6bfe6d170faf43bd8351c06bc3699afc.png,verified,2231839198,2026-01-02T22:10:03.826691Z,False,True,1.0,"van Veen, Gian",S19,19,19,19,False,True,,,
1701,1,sr:sport_event:66098028,2457.763939,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-e18ad7740ee140abb4b0315432852286.png,verified,2231839142,2026-01-02T22:09:52.763939Z,False,True,1.0,"Anderson, Gary",T7,7,19,21,False,True,,,
1700,1,sr:sport_event:66098028,2451.866107,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-e3a62b9ff61f42a48079edb34bfc76c5.png,verified,2231839092,2026-01-02T22:09:46.866107Z,False,True,1.0,"van Veen, Gian",T18,18,18,54,False,True,,,
1699,1,sr:sport_event:66098028,2442.09075,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-c8947722cada44a38f0e773fe78946e8.png,verified,2231839034,2026-01-02T22:09:37.090750Z,False,True,1.0,"Anderson, Gary",T20,20,20,60,False,True,,,
1698,1,sr:sport_event:66098028,2439.974913,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-501361e716b6435b8de34d60c1515d49.png,verified,2231839010,2026-01-02T22:09:34.974913Z,False,True,1.0,"Anderson, Gary",T20,20,20,60,False,True,,,
1697,1,sr:sport_event:66098028,2433.929245,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-27b24aa187a749b7a28f1135f0740f36.png,verified,2231838962,2026-01-02T22:09:28.929245Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1696,1,sr:sport_event:66098028,2431.580737,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-32a26eba2d7548bcbfd43d58a242011b.png,verified,2231838948,2026-01-02T22:09:26.580737Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1695,1,sr:sport_event:66098028,2422.517596,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-d38919bf8e554936a50860cb0f9d547a.png,verified,2231838868,2026-01-02T22:09:17.517596Z,False,True,1.0,"Anderson, Gary",T7,7,19,21,False,True,,,
1694,1,sr:sport_event:66098028,2419.697315,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-083fb044f3f84abe96f68a002743e6ca.png,verified,2231838860,2026-01-02T22:09:14.697315Z,False,True,1.0,"Anderson, Gary",S20,20,20,20,False,True,,,
1693,1,sr:sport_event:66098028,2414.356171,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-6a975556af964560a7b767ded90e9cb4.png,verified,2231838820,2026-01-02T22:09:09.356171Z,False,True,1.0,"van Veen, Gian",T18,18,18,54,False,True,,,
1692,1,sr:sport_event:66098028,2411.218951,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-b70c925cfd814936a741109867f6140c.png,verified,2231838800,2026-01-02T22:09:06.218951Z,False,True,1.0,"van Veen, Gian",S19,19,19,19,False,True,,,
1691,1,sr:sport_event:66098028,2403.529415,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-88fda99efbe940afba1a9f9025f8df06.png,verified,2231838756,2026-01-02T22:08:58.529415Z,False,True,1.0,"Anderson, Gary",D18,18,18,36,False,True,,,
1690,1,sr:sport_event:66098028,2400.327419,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-0046605ce9724905999cfd0732fbd7b1.png,verified,2231838732,2026-01-02T22:08:55.327419Z,False,True,1.0,"Anderson, Gary",T17,17,17,51,False,True,,,
1689,1,sr:sport_event:66098028,2377.670354,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-8f63f812d9fb4c06a6eb6cf91f3f0d31.png,verified,2231838558,2026-01-02T22:08:32.670354Z,False,True,1.0,"Anderson, Gary",T20,20,20,60,False,True,,,
1688,1,sr:sport_event:66098028,2375.409026,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-7b8a97df9a354d6c9e32d438b0477588.png,verified,2231838544,2026-01-02T22:08:30.409026Z,False,True,1.0,"Anderson, Gary",S20,20,20,20,False,True,,,
1687,1,sr:sport_event:66098028,2372.680102,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-b091bac141a5472f9b76ffe9234368f9.png,verified,2231838510,2026-01-02T22:08:27.680102Z,False,True,1.0,"Anderson, Gary",S20,20,20,20,False,True,,,
1686,1,sr:sport_event:66098028,2366.483781,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-f657577a2d8640e6bd922ea4e6c00d64.png,verified,2231838454,2026-01-02T22:08:21.483781Z,False,True,1.0,"van Veen, Gian",S19,19,19,19,False,True,,,
1685,1,sr:sport_event:66098028,2364.575627,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-cdcc02297d3343388344fddc0f362d64.png,verified,2231838434,2026-01-02T22:08:19.575627Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1683,1,sr:sport_event:66098028,2350.817141,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-960396e19ce248219e16f31d55ec5516.png,verified,2231838310,2026-01-02T22:08:05.817141Z,False,True,1.0,"Anderson, Gary",S20,20,20,20,False,True,,,
1682,1,sr:sport_event:66098028,2347.143571,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-2c7a0269e0fb42e2bf7f06038bf0990d.png,verified,2231838290,2026-01-02T22:08:02.143571Z,False,True,1.0,"van Veen, Gian",S20,20,20,20,False,True,,,
1681,1,sr:sport_event:66098028,2344.77994,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-7649c84e1e0f49c5ae74eb906a8c14b0.png,verified,2231838268,2026-01-02T22:07:59.779940Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
1680,1,sr:sport_event:66098028,2343.096039,/Users/morgandaniel/Documents/mlp/mlp-coursework3/data/captures/capture-9f0e574a16bc449281c3518e78139e7c.png,verified,2231838224,2026-01-02T22:07:58.096039Z,False,True,1.0,"van Veen, Gian",T20,20,20,60,False,True,,,
